"","page","randomnumber","start_time","question","conclusion"
"426",21,4.13415778893977,"1706283667.47989","hidden_probability","Match"
"427",26,16.3766237674281,"1706283891.30204","chances_fixed","NoMatch"
"428",27,16.3766237674281,"1706283891.30204","visible_probability","NoMatch"
"429",28,16.3766237674281,"1706283891.30204","comments","NoMatch"
"430",22,4.13415778893977,"1706283667.47989","numeric_chance","Match"
"431",23,4.13415778893977,"1706283667.47989","check","Match"
"432",24,4.13415778893977,"1706283667.47989","evidence_strength","Match"
"433",25,4.13415778893977,"1706283667.47989","betting","Match"
"434",26,4.13415778893977,"1706283667.47989","visible_probability","Match"
"435",27,4.13415778893977,"1706283667.47989","chances_fixed","Match"
"436",28,4.13415778893977,"1706283667.47989","comments","Match"
"437",19,54.7213898273185,"1706284976.57302","convict","NoMatch"
"438",20,54.7213898273185,"1706284976.57302","def_comment","NoMatch"
"439",21,54.7213898273185,"1706284976.57302","guilt_opinion","NoMatch"
"440",22,54.7213898273185,"1706284976.57302","check","NoMatch"
"441",23,54.7213898273185,"1706284976.57302","visible_probability","NoMatch"
"442",24,54.7213898273185,"1706284976.57302","numeric_chance","NoMatch"
"443",25,54.7213898273185,"1706284976.57302","evidence_strength","NoMatch"
"444",26,54.7213898273185,"1706284976.57302","chances_fixed","NoMatch"
"445",27,54.7213898273185,"1706284976.57302","betting","NoMatch"
"446",28,54.7213898273185,"1706284976.57302","hidden_probability","NoMatch"
"447",29,54.7213898273185,"1706284976.57302","comments","NoMatch"
"448",18,3.10793195385486,"1706285095.71561","convict","NoMatch"
"449",19,3.10793195385486,"1706285095.71561","def_comment","NoMatch"
"450",20,3.10793195385486,"1706285095.71561","guilt_opinion","NoMatch"
"451",21,3.10793195385486,"1706285095.71561","numeric_chance","NoMatch"
"452",22,3.10793195385486,"1706285095.71561","hidden_probability","NoMatch"
"453",23,3.10793195385486,"1706285095.71561","chances_fixed","NoMatch"
"454",24,3.10793195385486,"1706285095.71561","betting","NoMatch"
"455",25,3.10793195385486,"1706285095.71561","evidence_strength","NoMatch"
"456",26,3.10793195385486,"1706285095.71561","visible_probability","NoMatch"
"457",27,3.10793195385486,"1706285095.71561","check","NoMatch"
"458",28,3.10793195385486,"1706285095.71561","comments","NoMatch"
"459",18,49.3517782073468,"1706286019.15756","convict","NoMatch"
"460",19,49.3517782073468,"1706286019.15756","def_comment","NoMatch"
"461",20,49.3517782073468,"1706286019.15756","guilt_opinion","NoMatch"
"462",21,49.3517782073468,"1706286019.15756","hidden_probability","NoMatch"
"463",22,49.3517782073468,"1706286019.15756","betting","NoMatch"
"464",23,49.3517782073468,"1706286019.15756","evidence_strength","NoMatch"
"465",24,49.3517782073468,"1706286019.15756","check","NoMatch"
"466",25,49.3517782073468,"1706286019.15756","chances_fixed","NoMatch"
"467",26,49.3517782073468,"1706286019.15756","visible_probability","NoMatch"
"468",27,49.3517782073468,"1706286019.15756","numeric_chance","NoMatch"
"469",28,49.3517782073468,"1706286019.15756","comments","NoMatch"
"470",18,79.8437071964145,"1706286181.11456","convict","NoMatch"
"471",19,79.8437071964145,"1706286181.11456","def_comment","NoMatch"
"472",20,79.8437071964145,"1706286181.11456","guilt_opinion","NoMatch"
"473",21,79.8437071964145,"1706286181.11456","numeric_chance","NoMatch"
"474",22,79.8437071964145,"1706286181.11456","visible_probability","NoMatch"
"475",23,79.8437071964145,"1706286181.11456","evidence_strength","NoMatch"
"476",24,79.8437071964145,"1706286181.11456","betting","NoMatch"
"477",25,79.8437071964145,"1706286181.11456","chances_fixed","NoMatch"
"478",26,79.8437071964145,"1706286181.11456","hidden_probability","NoMatch"
"479",27,79.8437071964145,"1706286181.11456","check","NoMatch"
"480",28,79.8437071964145,"1706286181.11456","comments","NoMatch"
"481",19,12.0043957373127,"1706287240.66246","convict","Match"
"482",20,12.0043957373127,"1706287240.66246","def_comment","Match"
"483",21,12.0043957373127,"1706287240.66246","guilt_opinion","Match"
"484",22,12.0043957373127,"1706287240.66246","betting","Match"
"485",23,12.0043957373127,"1706287240.66246","check","Match"
"486",24,12.0043957373127,"1706287240.66246","numeric_chance","Match"
"487",25,12.0043957373127,"1706287240.66246","hidden_probability","Match"
"488",26,12.0043957373127,"1706287240.66246","chances_fixed","Match"
"489",27,12.0043957373127,"1706287240.66246","visible_probability","Match"
"490",28,12.0043957373127,"1706287240.66246","evidence_strength","Match"
"491",29,12.0043957373127,"1706287240.66246","comments","Match"
"492",18,20.5400130013004,"1706287564.62009","convict","NoMatch"
"493",19,20.5400130013004,"1706287564.62009","def_comment","NoMatch"
"494",20,20.5400130013004,"1706287564.62009","guilt_opinion","NoMatch"
"495",21,20.5400130013004,"1706287564.62009","chances_fixed","NoMatch"
"496",22,20.5400130013004,"1706287564.62009","evidence_strength","NoMatch"
"497",23,20.5400130013004,"1706287564.62009","numeric_chance","NoMatch"
"498",24,20.5400130013004,"1706287564.62009","betting","NoMatch"
"499",25,20.5400130013004,"1706287564.62009","visible_probability","NoMatch"
"500",26,20.5400130013004,"1706287564.62009","check","NoMatch"
"501",27,20.5400130013004,"1706287564.62009","hidden_probability","NoMatch"
"502",28,20.5400130013004,"1706287564.62009","comments","NoMatch"
"503",18,30.4161695064977,"1706288239.77173","convict","NoMatch"
"504",19,30.4161695064977,"1706288239.77173","def_comment","NoMatch"
"505",20,30.4161695064977,"1706288239.77173","guilt_opinion","NoMatch"
"506",21,30.4161695064977,"1706288239.77173","check","NoMatch"
"507",22,30.4161695064977,"1706288239.77173","visible_probability","NoMatch"
"508",23,30.4161695064977,"1706288239.77173","numeric_chance","NoMatch"
"509",24,30.4161695064977,"1706288239.77173","betting","NoMatch"
"510",25,30.4161695064977,"1706288239.77173","chances_fixed","NoMatch"
"511",26,30.4161695064977,"1706288239.77173","hidden_probability","NoMatch"
"512",27,30.4161695064977,"1706288239.77173","evidence_strength","NoMatch"
"513",28,30.4161695064977,"1706288239.77173","comments","NoMatch"
"514",18,35.5572785250843,"1706288247.23936","convict","Match"
"515",19,35.5572785250843,"1706288247.23936","def_comment","Match"
"516",20,35.5572785250843,"1706288247.23936","guilt_opinion","Match"
"517",21,35.5572785250843,"1706288247.23936","chances_fixed","Match"
"518",22,35.5572785250843,"1706288247.23936","evidence_strength","Match"
"519",23,35.5572785250843,"1706288247.23936","betting","Match"
"520",19,64.9185927119106,"1706287900.77473","convict","Match"
"521",24,35.5572785250843,"1706288247.23936","hidden_probability","Match"
"522",25,35.5572785250843,"1706288247.23936","check","Match"
"523",26,35.5572785250843,"1706288247.23936","visible_probability","Match"
"524",27,35.5572785250843,"1706288247.23936","numeric_chance","Match"
"525",28,35.5572785250843,"1706288247.23936","comments","Match"
"526",20,64.9185927119106,"1706287900.77473","def_comment","Match"
"527",21,64.9185927119106,"1706287900.77473","guilt_opinion","Match"
"528",22,64.9185927119106,"1706287900.77473","hidden_probability","Match"
"529",23,64.9185927119106,"1706287900.77473","numeric_chance","Match"
"530",24,64.9185927119106,"1706287900.77473","betting","Match"
"531",25,64.9185927119106,"1706287900.77473","visible_probability","Match"
"532",26,64.9185927119106,"1706287900.77473","chances_fixed","Match"
"533",27,64.9185927119106,"1706287900.77473","evidence_strength","Match"
"534",28,64.9185927119106,"1706287900.77473","check","Match"
"535",29,64.9185927119106,"1706287900.77473","comments","Match"
"536",18,25.8088362636045,"1706288694.28239","convict","NoMatch"
"537",19,25.8088362636045,"1706288694.28239","def_comment","NoMatch"
"538",20,25.8088362636045,"1706288694.28239","guilt_opinion","NoMatch"
"539",21,25.8088362636045,"1706288694.28239","numeric_chance","NoMatch"
"540",22,25.8088362636045,"1706288694.28239","hidden_probability","NoMatch"
"541",23,25.8088362636045,"1706288694.28239","chances_fixed","NoMatch"
"542",24,25.8088362636045,"1706288694.28239","visible_probability","NoMatch"
"543",25,25.8088362636045,"1706288694.28239","check","NoMatch"
"544",26,25.8088362636045,"1706288694.28239","evidence_strength","NoMatch"
"545",27,25.8088362636045,"1706288694.28239","betting","NoMatch"
"546",28,25.8088362636045,"1706288694.28239","comments","NoMatch"
"547",18,36.2649532034993,"1706290512.36395","convict","Match"
"548",19,36.2649532034993,"1706290512.36395","def_comment","Match"
"549",20,36.2649532034993,"1706290512.36395","guilt_opinion","Match"
"550",21,36.2649532034993,"1706290512.36395","hidden_probability","Match"
"551",22,36.2649532034993,"1706290512.36395","evidence_strength","Match"
"552",23,36.2649532034993,"1706290512.36395","numeric_chance","Match"
"553",24,36.2649532034993,"1706290512.36395","check","Match"
"554",25,36.2649532034993,"1706290512.36395","visible_probability","Match"
"555",18,90.5646281084046,"1706290405.8288","convict","Match"
"556",26,36.2649532034993,"1706290512.36395","chances_fixed","Match"
"557",27,36.2649532034993,"1706290512.36395","betting","Match"
"558",19,90.5646281084046,"1706290405.8288","def_comment","Match"
"559",28,36.2649532034993,"1706290512.36395","comments","Match"
"560",20,90.5646281084046,"1706290405.8288","guilt_opinion","Match"
"561",21,90.5646281084046,"1706290405.8288","betting","Match"
"562",22,90.5646281084046,"1706290405.8288","check","Match"
"563",23,90.5646281084046,"1706290405.8288","numeric_chance","Match"
"564",24,90.5646281084046,"1706290405.8288","evidence_strength","Match"
"565",25,90.5646281084046,"1706290405.8288","hidden_probability","Match"
"566",26,90.5646281084046,"1706290405.8288","chances_fixed","Match"
"567",27,90.5646281084046,"1706290405.8288","visible_probability","Match"
"568",28,90.5646281084046,"1706290405.8288","comments","Match"
"569",18,66.0034898668528,"1706291520.33302","convict","NoMatch"
"570",19,66.0034898668528,"1706291520.33302","def_comment","NoMatch"
"571",20,66.0034898668528,"1706291520.33302","guilt_opinion","NoMatch"
"572",21,66.0034898668528,"1706291520.33302","chances_fixed","NoMatch"
"573",22,66.0034898668528,"1706291520.33302","evidence_strength","NoMatch"
"574",23,66.0034898668528,"1706291520.33302","hidden_probability","NoMatch"
"575",24,66.0034898668528,"1706291520.33302","betting","NoMatch"
"576",25,66.0034898668528,"1706291520.33302","numeric_chance","NoMatch"
"577",26,66.0034898668528,"1706291520.33302","visible_probability","NoMatch"
"578",27,66.0034898668528,"1706291520.33302","check","NoMatch"
"579",28,66.0034898668528,"1706291520.33302","comments","NoMatch"
"580",19,33.6535434238613,"1706292545.40856","convict","NoMatch"
"581",20,33.6535434238613,"1706292545.40856","def_comment","NoMatch"
"582",21,33.6535434238613,"1706292545.40856","guilt_opinion","NoMatch"
"583",22,33.6535434238613,"1706292545.40856","visible_probability","NoMatch"
"584",23,33.6535434238613,"1706292545.40856","betting","NoMatch"
"585",24,33.6535434238613,"1706292545.40856","check","NoMatch"
"586",25,33.6535434238613,"1706292545.40856","chances_fixed","NoMatch"
"587",26,33.6535434238613,"1706292545.40856","evidence_strength","NoMatch"
"588",27,33.6535434238613,"1706292545.40856","numeric_chance","NoMatch"
"589",28,33.6535434238613,"1706292545.40856","hidden_probability","NoMatch"
"590",29,33.6535434238613,"1706292545.40856","comments","NoMatch"
"591",18,39.8814989021048,"1706292621.8648","convict","Match"
"592",19,39.8814989021048,"1706292621.8648","def_comment","Match"
"593",20,39.8814989021048,"1706292621.8648","guilt_opinion","Match"
"594",21,39.8814989021048,"1706292621.8648","hidden_probability","Match"
"595",22,39.8814989021048,"1706292621.8648","check","Match"
"596",23,39.8814989021048,"1706292621.8648","chances_fixed","Match"
"597",24,39.8814989021048,"1706292621.8648","evidence_strength","Match"
"598",25,39.8814989021048,"1706292621.8648","betting","Match"
"599",27,39.8814989021048,"1706292621.8648","numeric_chance","Match"
"600",28,39.8814989021048,"1706292621.8648","visible_probability","Match"
"601",29,39.8814989021048,"1706292621.8648","comments","Match"
"602",18,16.6137336054817,"1706294045.33253","convict","Match"
"603",19,16.6137336054817,"1706294045.33253","def_comment","Match"
"604",20,16.6137336054817,"1706294045.33253","guilt_opinion","Match"
"605",21,16.6137336054817,"1706294045.33253","hidden_probability","Match"
"606",22,16.6137336054817,"1706294045.33253","chances_fixed","Match"
"607",23,16.6137336054817,"1706294045.33253","visible_probability","Match"
"608",24,16.6137336054817,"1706294045.33253","betting","Match"
"609",25,16.6137336054817,"1706294045.33253","check","Match"
"610",26,16.6137336054817,"1706294045.33253","numeric_chance","Match"
"611",27,16.6137336054817,"1706294045.33253","evidence_strength","Match"
"612",28,16.6137336054817,"1706294045.33253","comments","Match"
"613",18,59.7270184196532,"1706294045.51128","convict","Match"
"614",19,59.7270184196532,"1706294045.51128","def_comment","Match"
"615",20,59.7270184196532,"1706294045.51128","guilt_opinion","Match"
"616",21,59.7270184196532,"1706294045.51128","visible_probability","Match"
"617",22,59.7270184196532,"1706294045.51128","betting","Match"
"618",23,59.7270184196532,"1706294045.51128","evidence_strength","Match"
"619",24,59.7270184196532,"1706294045.51128","check","Match"
"620",25,59.7270184196532,"1706294045.51128","chances_fixed","Match"
"621",26,59.7270184196532,"1706294045.51128","hidden_probability","Match"
"622",27,59.7270184196532,"1706294045.51128","numeric_chance","Match"
"623",28,59.7270184196532,"1706294045.51128","comments","Match"
"624",18,51.6070082085207,"1706294857.42137","convict","Match"
"625",19,51.6070082085207,"1706294857.42137","def_comment","Match"
"626",20,51.6070082085207,"1706294857.42137","guilt_opinion","Match"
"627",21,51.6070082085207,"1706294857.42137","evidence_strength","Match"
"628",22,51.6070082085207,"1706294857.42137","numeric_chance","Match"
"629",23,51.6070082085207,"1706294857.42137","betting","Match"
"630",24,51.6070082085207,"1706294857.42137","hidden_probability","Match"
"631",25,51.6070082085207,"1706294857.42137","check","Match"
"632",26,51.6070082085207,"1706294857.42137","visible_probability","Match"
"633",27,51.6070082085207,"1706294857.42137","chances_fixed","Match"
"634",28,51.6070082085207,"1706294857.42137","comments","Match"
"635",18,20.7537484355271,"1706295661.42563","convict","Match"
"636",19,20.7537484355271,"1706295661.42563","def_comment","Match"
"637",20,20.7537484355271,"1706295661.42563","guilt_opinion","Match"
"638",21,20.7537484355271,"1706295661.42563","evidence_strength","Match"
"639",22,20.7537484355271,"1706295661.42563","betting","Match"
"640",23,20.7537484355271,"1706295661.42563","numeric_chance","Match"
"641",24,20.7537484355271,"1706295661.42563","hidden_probability","Match"
"642",25,20.7537484355271,"1706295661.42563","chances_fixed","Match"
"643",26,20.7537484355271,"1706295661.42563","check","Match"
"644",27,20.7537484355271,"1706295661.42563","visible_probability","Match"
"645",28,20.7537484355271,"1706295661.42563","comments","Match"
"646",18,19.2131517920643,"1706295610.26387","convict","NoMatch"
"647",19,19.2131517920643,"1706295610.26387","def_comment","NoMatch"
"648",20,19.2131517920643,"1706295610.26387","guilt_opinion","NoMatch"
"649",21,19.2131517920643,"1706295610.26387","chances_fixed","NoMatch"
"650",22,19.2131517920643,"1706295610.26387","hidden_probability","NoMatch"
"651",23,19.2131517920643,"1706295610.26387","evidence_strength","NoMatch"
"652",24,19.2131517920643,"1706295610.26387","betting","NoMatch"
"653",25,19.2131517920643,"1706295610.26387","visible_probability","NoMatch"
"654",26,19.2131517920643,"1706295610.26387","check","NoMatch"
