"","X","page","time","randomnumber","start_time","notes","conclusion","clean_prints","length","nchar_notes","edit_distance","clean_length","normal_outlier","mean","sd","outlier_bin","lcs_notes","page_notes"
"849",849,5,1706295742.39918,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty
","NoMatch",45,95,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty
",0,95,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty
"
"850",850,6,1706295835.70553,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.","Match",106,548,"

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.",0,427,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,"

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested."
"851",851,7,1706295838.82021,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.","Match",106,548,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"852",852,6,1706295841.37323,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"
robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


",0,146,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,"
robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


"
"853",853,7,1706295842.81358,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"854",854,8,1706295850.69504,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,""
"855",855,8,1706295851.57361,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith - ","Match",106,564,"

Terry Smith - ",0,16,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,"

Terry Smith - "
"856",856,9,1706295868.94598,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"857",857,10,1706295874.8858,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"858",858,9,1706295879.37433,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606," Firearms Examiner - qualified, proficient",2,42,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA," Firearms Examiner - qualified, proficient"
"859",859,10,1706295890.45901,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"860",860,11,1706295916.81065,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"861",861,12,1706295936.67932,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"862",862,13,1706295954.16199,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"863",863,14,1706295963.41762,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"864",864,15,1706295973.97018,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"865",865,16,1706295982.10694,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient","Match",106,606,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"866",866,17,1706295995.93941,20.7537484355271,1706295661.42563,"Defendant - Richard Cole - Pled Not Guilty - Charged with willfully discharging a firearm in a place of business - Felony

Situation - Clerk 911 call stating a man had entered store, fired shot at ceiling, demanded money. Man left store without money after alarm went off, no one hurt. Clerk did not get good enough identification - robber had ski mask. Detective recovered 9mm bullet from ceiling. Two days later, police pull over defendant speeding. Located 9mm handgun (legally licensed), confiscated for testing, and Cole subsequently arrested.

Terry Smith PD Firearms Examiner - qualified, proficient - says less than 1.9% chance its from different gun","Match",106,658," - says less than 1.9% chance its from different gun",0,52,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA," - says less than 1.9% chance its from different gun"
"867",867,11,1706296181.1753,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"868",868,12,1706296192.76124,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"869",869,13,1706296222.99442,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"870",870,14,1706296240.27683,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"871",871,15,1706296256.3329,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"872",872,16,1706296266.11292,19.2131517920643,1706295610.26387,"Richard Cole 
Charged with willfully discharging firearm in business. Felony.
Plead not guilty

robber wore a ski mask.
9mm gun
two days later, he was pulled over for speeding: located a 9mm -- same as robbery
subsequently he was arrested


","NoMatch",45,241,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
