"","page","time","randomnumber","start_time","notes","conclusion","clean_prints"
"74",14,"1706132334.62219",77.767697465606,"1706131469.76699"," defendant - Richard Cole - plead not guilty
felony - willfully discharging a firearm in a place of business

clerk could not ID robber face
fired a shot into the ceiling, and then demanded money (left w/o money, no one was hurt)
defendant arrested days later during vehicle search for possession of firearm w same caliber (9mm)

examiner: annual proficiency exams, accredited dept
checked ballistic markings of bullet found at scene and test fire of gun recovered at stop
(test fire: 6 lands, twisted right)
(Original bullet: same details as test bullet, low probability that bullets were from different sources)","Match",144
"75",15,"1706132364.47185",77.767697465606,"1706131469.76699"," defendant - Richard Cole - plead not guilty
felony - willfully discharging a firearm in a place of business

clerk could not ID robber face
fired a shot into the ceiling, and then demanded money (left w/o money, no one was hurt)
defendant arrested days later during vehicle search for possession of firearm w same caliber (9mm)

examiner: annual proficiency exams, accredited dept
checked ballistic markings of bullet found at scene and test fire of gun recovered at stop
(test fire: 6 lands, twisted right)
(Original bullet: same details as test bullet, low probability that bullets were from different sources)","Match",144
"76",16,"1706132416.30675",77.767697465606,"1706131469.76699"," defendant - Richard Cole - plead not guilty
felony - willfully discharging a firearm in a place of business

clerk could not ID robber face
fired a shot into the ceiling, and then demanded money (left w/o money, no one was hurt)
defendant arrested days later during vehicle search for possession of firearm w same caliber (9mm)

examiner: annual proficiency exams, accredited dept
checked ballistic markings of bullet found at scene and test fire of gun recovered at stop
(test fire: 6 lands, twisted right)
(Original bullet: same details as test bullet, low probability that bullets were from different sources)
other examiners MAY come to different conclusions","Match",144
"77",17,"1706132451.14149",77.767697465606,"1706131469.76699"," defendant - Richard Cole - plead not guilty
felony - willfully discharging a firearm in a place of business

clerk could not ID robber face
fired a shot into the ceiling, and then demanded money (left w/o money, no one was hurt)
defendant arrested days later during vehicle search for possession of firearm w same caliber (9mm)

examiner: annual proficiency exams, accredited dept
checked ballistic markings of bullet found at scene and test fire of gun recovered at stop
(test fire: 6 lands, twisted right)
(Original bullet: same details as test bullet, low probability that bullets were from different sources)
other examiners MAY come to different conclusions, but false positive ID rate less than 2%","Match",144
"78",18,"1706132460.27595",77.767697465606,"1706131469.76699"," defendant - Richard Cole - plead not guilty
felony - willfully discharging a firearm in a place of business

clerk could not ID robber face
fired a shot into the ceiling, and then demanded money (left w/o money, no one was hurt)
defendant arrested days later during vehicle search for possession of firearm w same caliber (9mm)

examiner: annual proficiency exams, accredited dept
checked ballistic markings of bullet found at scene and test fire of gun recovered at stop
(test fire: 6 lands, twisted right)
(Original bullet: same details as test bullet, low probability that bullets were from different sources)
other examiners MAY come to different conclusions, but false positive ID rate less than 2%","Match",144
"79",5,"1706133451.21894",5.73087329976261,"1706133329.89312","","NoMatch",262
"80",6,"1706133465.29245",5.73087329976261,"1706133329.89312","","NoMatch",262
"81",7,"1706133523.29082",5.73087329976261,"1706133329.89312","","NoMatch",262
"82",8,"1706133525.89632",5.73087329976261,"1706133329.89312","","NoMatch",262
"83",9,"1706133536.59644",5.73087329976261,"1706133329.89312","","NoMatch",262
"84",10,"1706133578.15136",5.73087329976261,"1706133329.89312","","NoMatch",262
"85",11,"1706133599.97299",5.73087329976261,"1706133329.89312","","NoMatch",262
"86",12,"1706133686.51854",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right","NoMatch",262
"87",13,"1706133740.87294",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right","NoMatch",262
"88",14,"1706133838.28288",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right. bullets shot by the same gun will have the same marks. In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.
","NoMatch",262
"89",15,"1706133876.79962",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right. bullets shot by the same gun will have the same marks. In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.
","NoMatch",262
"90",16,"1706133919.81215",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right. bullets shot by the same gun will have the same marks. In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.
","NoMatch",262
"91",17,"1706133960.45613",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right. bullets shot by the same gun will have the same marks. In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns. The false negative identification rate is less than three percent. 
","NoMatch",262
"92",18,"1706133988.47545",5.73087329976261,"1706133329.89312"," This bullet had six lands. the barrel twists right. bullets shot by the same gun will have the same marks. In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns. The false negative identification rate is less than three percent. 
","NoMatch",262
